Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One Year,Two Year,PaperlessBilling,BankTransfer,CreditCard,ECheck,MonthlyCharges,FixedCharges,Churn,sample
0,0,1,1,72,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,109.2,-150.95,0,TRUE
0,1,0,0,26,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,85.8,-37.15,0,TRUE
0,0,0,0,36,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,89.65,120.7,0,TRUE
1,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74.35,13.15,0,TRUE
0,1,1,0,60,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,49.45,-59.45,0,TRUE
0,0,1,0,19,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,89.1,-72.1,0,TRUE
1,1,1,0,45,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,75.15,98.6,0,TRUE
1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.65,11.25,0,TRUE
0,0,1,1,31,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,104.2,13.25,1,TRUE
1,0,1,1,47,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,90.05,-95.15,0,FALSE
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,79.25,0,1,TRUE
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,44.9,0,1,TRUE
0,1,1,1,59,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,88.75,112.4,0,TRUE
1,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.1,-41.35,1,FALSE
1,1,0,0,35,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,91,-4.5,0,TRUE
1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,29.65,-0.1,1,TRUE
1,0,1,1,32,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,90.8,118.25,0,TRUE
1,0,0,0,43,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,77.85,18.3,1,FALSE
1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,54.3,-21.9,1,TRUE
0,1,0,0,11,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,95.15,-49,1,TRUE
0,1,0,0,66,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,102.4,-286.55,0,TRUE
1,0,1,1,61,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,99.9,147.45,0,FALSE
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,88.7,114.95,0,TRUE
1,0,1,1,44,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,54.3,-72.1,0,TRUE
1,0,0,0,41,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,55.7,-46.15,0,TRUE
1,0,1,0,50,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,103.95,33.8,0,FALSE
1,0,1,0,47,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,110.85,65.85,1,TRUE
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,91.95,-5.5,0,TRUE
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80.5,0,1,TRUE
0,1,0,0,42,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,55.65,84.45,0,TRUE
0,1,0,0,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,74.7,-50,0,FALSE
0,0,0,1,13,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,104.15,-54.85,0,TRUE
0,0,1,1,68,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,83.65,45.2,0,TRUE
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,72.2,16.75,1,TRUE
1,0,0,0,69,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,110.05,-162.7,0,FALSE
1,0,0,0,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51.5,25,1,FALSE
1,1,0,0,43,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,89.55,6.1,1,TRUE
0,1,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,80.7,-28.7,0,TRUE
1,0,1,1,21,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,77.5,-2.5,1,TRUE
0,0,1,1,69,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,105.1,-17.1,0,TRUE
1,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,25.15,4.9,0,TRUE
1,0,1,0,42,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,95.25,-41.15,1,TRUE
1,0,1,0,52,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,95.65,114.6,0,TRUE
1,1,0,0,46,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,85,59.4,1,TRUE
1,0,1,0,61,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,80.8,-67.95,0,TRUE
1,0,0,0,29,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,24.85,67.4,0,TRUE
0,0,0,1,25,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,54.75,-102.4,0,FALSE
0,0,1,1,5,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,85.75,42.2,1,FALSE
1,0,0,0,15,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,50.75,-73.05,0,TRUE
0,1,0,0,6,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,98.25,-28.9,1,TRUE
1,0,1,1,58,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,71.6,77.45,0,TRUE
1,0,1,1,62,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,81.45,-66.85,0,FALSE
0,0,1,1,70,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,58.4,25.15,0,TRUE
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.7,0,1,FALSE
1,0,1,1,10,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,53.7,-16,0,TRUE
1,0,0,0,66,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,89.4,76.5,0,TRUE
0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69,23.9,1,TRUE
1,0,1,1,51,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,84.2,5.55,0,TRUE
1,0,1,1,72,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,106.1,-90.6,0,FALSE
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,46.05,-11.75,1,TRUE
1,0,0,1,70,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,64.95,5,0,FALSE
1,0,1,0,72,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,85.45,75.1,0,TRUE
0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,76.4,0,1,TRUE
0,0,0,0,5,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,100.5,11.5,1,TRUE
1,1,1,1,22,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,40.05,-0.9,1,FALSE
1,1,1,0,33,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,100.6,-49.55,0,FALSE
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.95,0,1,TRUE
1,1,1,0,54,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74,-76.85,0,TRUE
1,0,1,0,72,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,99.4,128.9,0,TRUE
1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,93.3,0,1,TRUE
1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,49.15,21.6,1,FALSE
0,0,1,1,72,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,107.45,-78.1,0,TRUE
0,0,1,1,72,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,83.6,-59.9,0,TRUE
1,1,1,0,54,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,99.05,-53,0,TRUE
0,0,1,0,59,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,80.1,-32.7,0,TRUE
1,0,0,0,54,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,65.3,-13.3,0,FALSE
1,0,0,0,60,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,89.55,-141.8,0,TRUE
0,0,1,0,60,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,60.8,-44.55,0,TRUE
1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,74.5,-6.05,0,FALSE
0,0,1,0,69,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,99.15,34,0,TRUE
1,0,1,1,50,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,39.45,48.85,0,TRUE
0,0,0,0,56,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,44.85,53.35,0,TRUE
0,0,1,0,60,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,97.2,-220.25,0,FALSE
1,1,1,0,69,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,110.55,-17.85,0,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,35.05,0,1,TRUE
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,73,0,1,TRUE
1,0,1,1,60,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,76.95,-73.05,0,TRUE
0,0,0,0,13,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,35.4,-9.8,0,TRUE
0,0,0,0,45,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,96.75,89,0,FALSE
0,0,0,0,25,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,54.2,68.15,0,TRUE
1,0,0,0,44,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,100.1,-26.05,0,TRUE
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.25,-16.3,0,TRUE
1,1,0,0,33,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,83.85,-50.75,1,FALSE
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.1,0,1,TRUE
0,0,0,0,35,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,33.45,5.1,0,TRUE
1,1,1,0,27,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,85.9,-99.2,0,TRUE
1,0,0,1,54,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,61,-10.95,0,TRUE
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.65,1.05,1,TRUE
1,0,0,0,57,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,86.9,-14.05,0,TRUE
1,0,0,0,62,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,69.4,-65.3,0,TRUE
0,0,1,0,70,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,104.3,-112.5,0,FALSE
0,0,1,1,21,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,44.95,-17.7,0,TRUE
0,0,0,1,23,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,49.45,-18,0,TRUE
0,0,0,0,3,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,99,-9.6,1,TRUE
0,0,0,0,23,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,93.5,191.05,0,TRUE
1,0,0,0,26,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,54.55,-55.45,0,TRUE
1,0,0,0,26,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,83.95,71.5,1,TRUE
1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,79.45,-13.75,0,TRUE
1,0,0,0,67,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,116.2,-33.1,1,FALSE
0,0,1,0,71,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,93.7,-67.35,1,TRUE
0,0,0,0,59,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,79.85,74.95,0,TRUE
1,0,1,1,39,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,100,-64.45,0,TRUE
0,1,1,0,31,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,50.4,17.7,0,TRUE
0,0,1,1,64,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,113.35,-31.65,0,FALSE
1,0,1,1,46,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,80,89.7,0,TRUE
0,0,0,0,52,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,80.95,24.55,0,TRUE
0,1,0,0,67,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,54.9,47.2,0,TRUE
0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75.55,35.9,1,TRUE
0,0,1,0,71,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,109.25,-49.05,0,TRUE
0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,77.65,15.3,1,FALSE
0,1,0,0,26,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,95,27.2,1,FALSE
1,0,0,0,71,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,116.3,52.25,0,FALSE
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.35,-1.45,0,TRUE
0,0,0,0,60,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,44.45,106.9,0,TRUE
0,1,0,0,55,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,100.15,-98.5,0,TRUE
1,0,0,0,54,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,105.4,-48.2,1,TRUE
1,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,95.85,6,1,TRUE
0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,73.85,-41.8,0,TRUE
0,0,1,1,48,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,70.1,-126.4,0,TRUE
1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,79.15,0,1,FALSE
1,1,1,0,54,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,24.95,17.45,0,TRUE
0,0,1,1,30,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,64.5,50.15,0,TRUE
0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,79,-12.85,1,TRUE
0,0,0,0,40,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,105.95,97.2,0,TRUE
0,0,1,1,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,75.85,-35.15,0,FALSE
0,0,1,1,17,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,91.85,13,1,TRUE
0,0,0,0,62,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,43.6,45.5,0,TRUE
1,0,0,0,28,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,91.25,-71.35,0,FALSE
0,0,0,0,70,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,89.75,84.7,0,TRUE
0,0,0,0,46,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,104.4,101.8,0,TRUE
0,0,1,0,23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,90.15,-28.5,0,FALSE
1,0,1,1,47,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,40.3,-99.3,0,TRUE
1,0,1,1,68,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,105.25,16.15,0,TRUE
0,1,0,0,60,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,106,81.4,1,TRUE
0,0,0,1,67,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,104,71.05,0,TRUE
0,0,0,0,14,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,69.65,-53.7,0,FALSE
1,0,1,1,57,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,74.3,-216.75,0,TRUE
0,0,1,1,55,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,100.9,-100.9,0,TRUE
1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,49.9,0,1,TRUE
1,0,0,0,23,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,96.9,-143.25,0,TRUE
0,0,0,0,13,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,100.35,54.3,1,TRUE
1,0,1,0,47,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,104.1,242.45,0,TRUE
0,1,1,0,38,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,74.95,21.75,1,TRUE
0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,56.55,5.15,0,TRUE
1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,49.25,0,1,TRUE
1,0,1,0,15,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,68.6,79.6,0,TRUE
0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69.05,20.35,0,TRUE
1,0,1,1,50,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,103.7,-113.95,1,TRUE
1,0,1,0,42,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,94.4,49.8,0,FALSE
1,0,1,0,10,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,54.95,19.35,0,FALSE
0,0,1,0,61,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,93.7,145,0,FALSE
0,0,0,0,68,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,110.25,-217.65,0,TRUE
1,0,0,0,10,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,98.9,75.95,0,TRUE
1,0,1,0,65,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,89.75,-64.15,1,TRUE
0,0,1,1,72,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,80.45,94.45,0,TRUE
1,0,1,1,55,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,79.4,-128.55,0,FALSE
0,0,0,0,7,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,62.8,-21.3,0,FALSE
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,74.9,-13.75,0,TRUE
0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,74.85,34.55,0,FALSE
1,1,1,0,7,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,101.95,-12.8,1,TRUE
0,0,1,0,64,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,68.3,7.6,0,TRUE
1,0,0,0,70,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,48.4,54.8,0,FALSE
1,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,94,-6.3,1,TRUE
1,1,0,0,67,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,105.05,133.35,0,TRUE
0,0,0,0,45,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,89.3,-1.65,1,TRUE
1,0,1,1,44,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,92.95,33.1,0,FALSE
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,74.3,0,1,TRUE
1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,44.65,0,1,FALSE
1,0,1,1,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,84.05,2.65,1,TRUE
1,0,0,0,10,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,80.7,-18.2,1,FALSE
1,1,1,0,65,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,104.35,-204.2,0,TRUE
1,0,1,1,38,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,74.05,-11.6,0,TRUE
1,0,0,1,23,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,40.1,-64.55,0,TRUE
1,0,0,1,4,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,101.7,-42.25,1,TRUE
1,0,1,1,72,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,83.55,77.7,0,FALSE
0,0,1,0,35,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,56.85,-128.65,0,FALSE
1,0,1,1,70,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,106.15,44.6,0,TRUE
1,0,1,1,38,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,78.95,-137.55,0,TRUE
0,0,1,1,60,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,49.75,84.45,0,TRUE
1,0,0,0,26,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,92.4,-52.6,0,TRUE
0,0,0,0,8,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,58.2,3.65,0,TRUE
1,0,1,1,41,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,102.6,6.75,1,TRUE
0,1,1,0,36,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,91.95,-9.15,0,TRUE
1,1,0,0,54,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,65.25,6.45,0,FALSE
1,0,1,1,71,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,106,197.7,1,TRUE
0,0,0,0,55,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,73.1,124.4,0,TRUE
0,0,0,0,72,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,59.75,-37,0,TRUE
0,0,0,1,3,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,55.1,-10.65,1,TRUE
0,0,1,1,54,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,59.8,17.25,0,TRUE
1,0,1,1,72,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,116.6,-57.75,0,FALSE
1,0,0,0,52,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,109.3,47.8,0,TRUE
0,1,0,0,60,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,101.4,92.6,0,TRUE
0,0,0,0,39,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,50.65,-69.95,0,FALSE
0,0,0,0,15,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,56.15,89.65,0,TRUE
1,0,0,0,69,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,106.5,0.3,1,FALSE
0,1,0,0,63,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,83,14.05,0,TRUE
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.1,1.45,0,FALSE
0,0,1,1,72,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,108.3,-117.95,0,TRUE
0,0,1,1,32,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,91.05,40.9,1,TRUE
0,0,1,0,58,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,45.35,-90.2,0,TRUE
1,0,0,0,67,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,43.9,155.9,0,TRUE
0,1,1,0,51,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,77.5,-145.15,1,TRUE
1,0,1,0,31,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,79.3,25.7,0,TRUE
1,1,1,0,69,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,84.9,-72.45,0,TRUE
1,0,1,0,32,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,79.25,83.15,0,TRUE
0,0,0,0,21,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,71.05,32.8,0,TRUE
1,0,0,0,52,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,53.75,-4.35,0,TRUE
0,0,1,0,72,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,54.2,35.05,1,TRUE
1,0,1,1,52,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,44.25,-24.9,0,TRUE
0,0,0,0,41,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,50.05,-23,0,TRUE
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69.25,2.9,1,FALSE
1,0,1,1,67,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,69.35,6.8,0,TRUE
1,0,1,0,35,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,61,-4.55,0,TRUE
1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,50.5,0,1,TRUE
1,0,1,1,52,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,50.2,-56.4,0,TRUE
0,0,0,0,70,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,79.6,17.45,0,TRUE
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,74.4,0,1,FALSE
0,0,1,1,35,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,106.9,14.95,0,FALSE
0,0,0,0,32,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,101.35,91.7,0,TRUE
0,0,1,1,17,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,55.35,-20.45,0,TRUE
0,0,1,1,67,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,50.55,44.9,0,TRUE
1,0,0,1,31,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,79.45,124.75,1,TRUE
1,0,0,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,90.65,5.35,0,FALSE
1,1,1,1,58,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,89.85,-85.55,0,FALSE
1,0,0,0,60,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,79,61.1,0,TRUE
1,0,0,0,58,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,104.65,149.9,1,FALSE
1,1,1,1,66,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,116.25,189.75,0,TRUE
1,0,0,0,15,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,87.75,-74.05,0,TRUE
1,1,1,0,47,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,100.05,168.7,1,FALSE
0,0,0,0,41,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,81.3,-142.65,0,TRUE
1,0,1,0,59,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,44.3,53.05,0,TRUE
0,0,0,1,50,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,70.35,16.1,0,TRUE
1,0,1,1,17,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,44.45,36.5,0,TRUE
1,0,1,1,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,49.15,0.75,0,FALSE
1,1,1,0,51,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,29.45,-42.6,0,FALSE
1,0,0,0,44,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,100.55,-26.05,1,TRUE
1,0,1,0,49,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,85.3,118.25,0,TRUE
1,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,95.65,-24,1,TRUE
1,0,1,0,59,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,69.1,20,0,FALSE
1,1,0,0,50,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,70.35,-62.9,0,TRUE
1,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.15,52.3,0,TRUE
