Gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,sample,FixedCharges,TenureCat.00.06,TenureCat.06.12,TenureCat.12.24,OneYearContract,TwoYearContract,BankTransfer,CreditCard,ECheck
0,0,1,0,1,1,1,0,1,1,1,1,1,0,109.25,0,TRUE,-49.05,0,0,0,0,1,0,0,1
0,0,0,0,1,0,1,0,0,0,0,1,0,1,77.65,1,FALSE,15.3,0,1,0,0,0,1,0,0
0,1,0,0,1,1,1,1,1,0,0,0,1,1,95,1,FALSE,27.2,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,1,1,1,1,1,1,1,116.3,0,FALSE,52.25,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,70.35,0,TRUE,-1.45,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,1,0,0,1,1,44.45,0,TRUE,106.9,0,0,0,1,0,0,0,1
0,1,0,0,1,1,1,0,0,1,0,1,1,1,100.15,0,TRUE,-98.5,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,1,1,0,1,1,1,1,105.4,1,TRUE,-48.2,0,0,0,1,0,0,1,0
1,0,0,0,1,0,1,0,0,1,0,1,1,1,95.85,1,TRUE,6,1,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,0,0,0,0,1,73.85,0,TRUE,-41.8,1,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,0,0,1,1,70.1,0,TRUE,-126.4,0,0,0,0,1,0,1,0
1,0,0,0,1,1,1,0,1,0,0,0,0,1,79.15,1,FALSE,0,1,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0,1,24.95,0,TRUE,17.45,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,1,1,1,0,1,64.5,0,TRUE,50.15,0,0,0,1,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,1,0,1,79,1,TRUE,-12.85,1,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,1,1,1,1,1,105.95,0,TRUE,97.2,0,0,0,1,0,0,1,0
0,0,1,1,1,0,1,0,0,0,1,0,0,1,75.85,0,FALSE,-35.15,0,1,0,0,0,0,0,1
0,0,1,1,1,0,1,1,0,0,1,1,0,0,91.85,1,TRUE,13,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,1,1,43.6,0,TRUE,45.5,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,1,0,1,1,0,1,91.25,0,FALSE,-71.35,0,0,0,1,0,1,0,0
0,0,0,0,1,1,0,1,1,1,1,1,1,0,89.75,0,TRUE,84.7,0,0,0,0,1,0,1,0
0,0,0,0,1,0,1,0,1,1,1,1,1,1,104.4,0,TRUE,101.8,0,0,0,0,1,1,0,0
0,0,1,0,1,1,1,0,0,1,0,0,1,0,90.15,0,FALSE,-28.5,0,0,1,0,0,0,0,0
1,0,1,1,0,0,0,1,0,1,1,0,0,0,40.3,0,TRUE,-99.3,0,0,0,1,0,0,0,1
1,0,1,1,1,0,1,1,1,1,0,1,1,1,105.25,0,TRUE,16.15,0,0,0,0,1,1,0,0
0,1,0,0,1,1,1,0,0,1,1,1,1,1,106,1,TRUE,81.4,0,0,0,1,0,0,0,1
0,0,0,1,1,1,1,0,1,0,1,1,1,1,104,0,TRUE,71.05,0,0,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,0,1,1,1,1,69.65,0,FALSE,-53.7,0,0,1,0,0,0,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,1,74.3,0,TRUE,-216.75,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,0,0,0,1,1,0,100.9,0,TRUE,-100.9,0,0,0,1,0,0,0,0
1,0,0,1,1,0,0,0,0,0,1,0,0,1,49.9,1,TRUE,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,1,0,0,1,1,1,0,1,96.9,0,TRUE,-143.25,0,0,1,0,0,0,1,0
0,0,0,0,1,1,1,1,0,0,0,1,1,1,100.35,1,TRUE,54.3,0,0,1,0,0,0,0,1
1,0,1,0,1,1,1,0,1,1,0,1,1,1,104.1,0,TRUE,242.45,0,0,0,0,0,0,0,1
0,1,1,0,1,1,1,0,0,0,0,0,0,1,74.95,1,TRUE,21.75,0,0,0,0,0,1,0,0
0,1,0,0,1,1,0,0,1,0,0,0,0,1,56.55,0,TRUE,5.15,1,0,0,0,0,0,1,0
1,1,1,1,1,0,0,0,0,0,1,0,0,1,49.25,1,TRUE,0,1,0,0,0,0,0,1,0
1,0,1,0,1,0,1,0,0,0,0,0,0,1,68.6,0,TRUE,79.6,0,0,1,0,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,1,69.05,0,TRUE,20.35,0,0,0,0,0,0,1,0
1,0,1,1,1,1,1,0,1,0,1,1,1,0,103.7,1,TRUE,-113.95,0,0,0,0,0,0,0,1
1,0,1,0,1,1,1,1,0,1,0,0,1,1,94.4,0,FALSE,49.8,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,1,0,0,1,0,0,1,54.95,0,FALSE,19.35,0,1,0,0,0,0,1,0
0,0,1,0,1,0,1,1,1,0,1,0,1,0,93.7,0,FALSE,145,0,0,0,1,0,1,0,0
0,0,0,0,1,1,1,1,1,0,1,1,1,0,110.25,0,TRUE,-217.65,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,1,0,1,0,1,1,1,98.9,0,TRUE,75.95,0,1,0,1,0,0,0,1
1,0,1,0,1,1,1,1,1,1,0,0,0,0,89.75,1,TRUE,-64.15,0,0,0,1,0,0,0,1
0,0,1,1,1,0,0,1,0,1,1,1,1,1,80.45,0,TRUE,94.45,0,0,0,0,1,1,0,0
1,0,1,1,1,0,1,0,1,0,1,0,0,0,79.4,0,FALSE,-128.55,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,1,0,1,0,62.8,0,FALSE,-21.3,0,1,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,74.9,0,TRUE,-13.75,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0,0,0,1,74.85,0,FALSE,34.55,0,1,0,0,0,0,0,1
1,1,1,0,1,1,1,0,0,1,0,1,1,1,101.95,1,TRUE,-12.8,0,1,0,0,0,0,0,1
0,0,1,0,1,0,0,0,1,1,1,0,1,1,68.3,0,TRUE,7.6,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,1,1,0,1,0,48.4,0,FALSE,54.8,0,0,0,0,1,1,0,0
1,1,0,0,1,1,1,0,0,0,0,1,1,1,94,1,TRUE,-6.3,1,0,0,0,0,0,0,1
1,1,0,0,1,0,1,1,1,0,1,1,1,1,105.05,0,TRUE,133.35,0,0,0,0,1,0,0,1
0,0,0,0,1,1,1,0,1,0,0,1,0,1,89.3,1,TRUE,-1.65,0,0,0,0,0,0,1,0
1,0,1,1,1,0,1,0,0,1,0,1,1,1,92.95,0,FALSE,33.1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,1,0,0,0,0,1,74.3,1,TRUE,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0,1,0,1,1,44.65,1,FALSE,0,1,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,0,0,0,0,1,0,84.05,1,TRUE,2.65,0,0,1,0,0,0,0,1
1,0,0,0,1,1,1,0,1,0,0,0,0,1,80.7,1,FALSE,-18.2,0,1,0,0,0,1,0,0
1,1,1,0,1,1,1,0,1,1,0,1,1,1,104.35,0,TRUE,-204.2,0,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,1,1,1,1,0,0,74.05,0,TRUE,-11.6,0,0,0,1,0,0,0,1
1,0,0,1,0,0,0,1,0,1,1,0,0,0,40.1,0,TRUE,-64.55,0,0,1,0,1,0,0,0
1,0,0,1,1,1,1,0,1,0,0,1,1,1,101.7,1,TRUE,-42.25,1,0,0,0,0,0,0,1
1,0,1,1,1,1,0,1,0,1,1,1,1,1,83.55,0,FALSE,77.7,0,0,0,0,1,0,1,0
0,0,1,0,1,0,0,0,1,0,1,0,0,0,56.85,0,FALSE,-128.65,0,0,0,0,0,0,0,1
1,0,1,1,1,0,1,0,1,1,1,1,1,1,106.15,0,TRUE,44.6,0,0,0,1,0,0,0,1
1,0,1,1,1,1,0,0,1,1,0,1,1,0,78.95,0,TRUE,-137.55,0,0,0,1,0,0,1,0
0,0,1,1,0,0,0,0,1,0,0,1,1,1,49.75,0,TRUE,84.45,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,1,1,0,0,1,0,1,92.4,0,TRUE,-52.6,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,0,1,0,0,0,58.2,0,TRUE,3.65,0,1,0,1,0,1,0,0
1,0,1,1,1,1,1,0,0,1,1,1,1,1,102.6,1,TRUE,6.75,0,0,0,1,0,0,0,1
0,1,1,0,1,1,1,0,1,0,0,1,0,1,91.95,0,TRUE,-9.15,0,0,0,0,0,0,1,0
1,1,0,0,1,0,0,0,0,1,1,0,1,0,65.25,0,FALSE,6.45,0,0,0,1,0,1,0,0
1,0,1,1,1,1,1,0,1,1,0,1,1,1,106,1,TRUE,197.7,0,0,0,0,1,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,73.1,0,TRUE,124.4,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,1,1,0,0,0,0,0,59.75,0,TRUE,-37,0,0,0,0,1,1,0,0
0,0,0,1,1,0,0,1,0,0,1,0,0,1,55.1,1,TRUE,-10.65,1,0,0,0,0,0,0,0
0,0,1,1,1,1,0,0,1,1,0,0,0,1,59.8,0,TRUE,17.25,0,0,0,0,1,1,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,116.6,0,FALSE,-57.75,0,0,0,0,1,1,0,0
1,0,0,0,1,1,1,1,0,1,1,1,1,1,109.3,0,TRUE,47.8,0,0,0,0,1,0,0,1
0,1,0,0,1,1,1,1,0,0,0,1,1,1,101.4,0,TRUE,92.6,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,1,1,1,50.65,0,FALSE,-69.95,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,56.15,0,TRUE,89.65,0,0,1,1,0,0,0,0
1,0,0,0,1,1,1,0,0,1,1,1,1,1,106.5,1,FALSE,0.3,0,0,0,0,1,1,0,0
0,1,0,0,1,1,0,1,1,1,1,1,0,0,83,0,TRUE,14.05,0,0,0,1,0,1,0,0
1,1,1,0,1,0,1,0,0,0,0,0,0,0,70.1,0,FALSE,1.45,1,0,0,0,0,0,0,1
0,0,1,1,1,0,1,1,1,1,1,1,1,1,108.3,0,TRUE,-117.95,0,0,0,0,1,1,0,0
0,0,1,1,1,1,1,0,0,1,0,0,1,1,91.05,1,TRUE,40.9,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,1,0,0,1,0,1,45.35,0,TRUE,-90.2,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,1,0,0,1,1,0,0,43.9,0,TRUE,155.9,0,0,0,0,1,0,0,1
0,1,1,0,1,1,1,1,0,0,0,0,0,1,77.5,1,TRUE,-145.15,0,0,0,0,0,0,0,1
1,0,1,0,1,1,0,0,0,1,1,1,1,1,79.3,0,TRUE,25.7,0,0,0,1,0,0,0,0
1,1,1,0,1,1,1,1,1,0,0,0,0,1,84.9,0,TRUE,-72.45,0,0,0,0,0,0,1,0
1,0,1,0,1,1,1,0,0,0,1,0,0,1,79.25,0,TRUE,83.15,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,1,1,0,1,1,0,0,71.05,0,TRUE,32.8,0,0,1,0,1,0,1,0
1,0,0,0,1,0,0,1,0,1,0,0,0,0,53.75,0,TRUE,-4.35,0,0,0,1,0,0,0,1
0,0,1,0,0,0,0,0,1,1,0,1,1,1,54.2,1,TRUE,35.05,0,0,0,0,1,0,0,1
1,0,1,1,0,0,0,1,0,1,0,0,1,0,44.25,0,TRUE,-24.9,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,50.05,0,TRUE,-23,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,1,69.25,1,FALSE,2.9,1,0,0,0,0,0,0,0
1,0,1,1,1,1,0,1,1,1,1,0,0,1,69.35,0,TRUE,6.8,0,0,0,1,0,0,1,0
1,0,1,0,1,0,0,1,1,1,0,0,0,0,61,0,TRUE,-4.55,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,1,50.5,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,1,1,1,1,0,0,50.2,0,TRUE,-56.4,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,1,1,1,1,0,79.6,0,TRUE,17.45,0,0,0,0,1,1,0,0
1,1,0,0,1,1,1,0,0,0,0,0,0,1,74.4,1,FALSE,0,1,0,0,0,0,0,0,1
0,0,1,1,1,0,1,1,0,1,1,1,1,1,106.9,0,FALSE,14.95,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,1,0,1,1,1,101.35,0,TRUE,91.7,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,1,0,0,1,0,0,1,55.35,0,TRUE,-20.45,0,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,1,0,0,0,0,0,50.55,0,TRUE,44.9,0,0,0,1,0,0,1,0
1,0,0,1,1,1,0,0,1,0,1,1,1,1,79.45,1,TRUE,124.75,0,0,0,1,0,0,0,0
1,0,0,0,1,1,1,1,0,0,0,1,0,0,90.65,0,FALSE,5.35,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,1,0,0,1,89.85,0,FALSE,-85.55,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,1,0,1,1,1,1,0,79,0,TRUE,61.1,0,0,0,1,0,0,0,0
1,0,0,0,1,1,1,0,0,1,1,1,1,1,104.65,1,FALSE,149.9,0,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,116.25,0,TRUE,189.75,0,0,0,1,0,0,0,1
1,0,0,0,1,1,1,1,0,0,0,1,0,1,87.75,0,TRUE,-74.05,0,0,1,0,0,1,0,0
1,1,1,0,1,1,1,0,0,1,0,1,1,1,100.05,1,FALSE,168.7,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,1,0,0,0,0,0,1,81.3,0,TRUE,-142.65,0,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0,0,1,1,1,44.3,0,TRUE,53.05,0,0,0,0,0,0,0,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0,70.35,0,TRUE,16.1,0,0,0,0,1,0,1,0
1,0,1,1,0,0,0,1,0,1,0,1,0,0,44.45,0,TRUE,36.5,0,0,1,1,0,0,1,0
1,0,1,1,1,0,0,1,0,0,0,0,0,1,49.15,0,FALSE,0.75,1,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1,0,0,0,0,1,29.45,0,FALSE,-42.6,0,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,1,0,1,1,1,0,100.55,1,TRUE,-26.05,0,0,0,0,0,0,0,1
1,0,1,0,1,0,1,0,1,0,0,1,0,1,85.3,0,TRUE,118.25,0,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,1,0,0,1,1,0,95.65,1,TRUE,-24,1,0,0,0,0,0,0,1
1,0,1,0,1,1,0,1,0,0,1,0,1,1,69.1,0,FALSE,20,0,0,0,1,0,0,0,0
1,1,0,0,1,1,0,1,1,0,0,1,0,1,70.35,0,TRUE,-62.9,0,0,0,0,0,1,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,0,74.15,0,TRUE,52.3,0,0,1,0,0,0,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,0,75.05,0,FALSE,35.8,0,1,0,0,0,0,0,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,44.6,0,TRUE,16.85,0,0,1,1,0,0,0,1
1,0,1,1,1,0,0,0,0,0,0,0,0,1,43.45,0,TRUE,-2.1,0,1,0,1,0,0,0,0
0,0,1,1,1,1,1,1,1,0,0,1,0,0,94.15,0,TRUE,162.8,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,0,0,1,0,1,1,0,94.4,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,0,1,1,1,0,1,1,0,1,1,0,1,75.9,0,TRUE,-66.5,0,0,1,0,0,0,0,0
1,0,1,1,1,1,0,1,1,0,1,0,0,0,64.15,0,FALSE,91.6,0,0,0,1,0,1,0,0
1,1,1,0,1,1,1,1,1,1,0,1,1,1,109.55,0,FALSE,33.1,0,0,0,0,1,1,0,0
0,0,1,0,1,1,1,0,1,1,1,1,1,1,110.8,0,FALSE,-7.3,0,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,55,1,TRUE,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,1,1,0,0,0,53.45,0,FALSE,23.25,0,0,1,0,0,0,0,0
0,0,1,1,1,0,1,0,0,0,0,0,0,0,69.95,0,TRUE,-29.35,1,0,0,0,0,0,1,0
1,0,0,0,1,1,1,0,0,1,0,1,1,1,101.45,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,1,1,0,1,0,0,1,0,1,1,0,97,0,TRUE,73.45,0,0,1,0,0,0,0,1
1,0,0,0,1,1,0,1,1,1,1,1,1,1,90.6,0,TRUE,6.45,0,0,0,1,0,1,0,0
1,0,1,0,1,0,1,1,0,0,0,0,0,1,73.55,0,TRUE,56.8,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,1,1,1,0,0,67.95,1,TRUE,10.55,1,0,0,0,0,1,0,0
0,0,1,0,1,1,1,0,1,0,1,0,1,1,94.35,0,TRUE,-52.35,0,0,0,0,1,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,1,69.5,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,69.2,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,1,1,1,1,0,54.6,0,TRUE,6.6,0,0,1,1,0,0,0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,29.8,0,FALSE,11.7,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,69.65,1,FALSE,0,1,0,0,0,0,0,0,1
1,1,1,0,1,1,1,1,0,0,0,1,1,0,101.85,1,TRUE,12.3,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,1,1,0,1,1,1,103.05,0,TRUE,6.2,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,1,1,0,0,0,1,82.3,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,35.1,0,TRUE,33.3,0,0,1,0,1,0,0,0
0,0,1,0,1,1,1,0,1,1,0,1,1,1,105.7,0,FALSE,-264.95,0,0,0,1,0,1,0,0
0,0,1,1,1,0,0,1,0,0,1,0,0,0,56.25,0,TRUE,-55.45,0,0,0,0,0,1,0,0
1,0,1,1,0,0,0,0,1,1,1,1,1,0,60.35,0,TRUE,-85.8,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,79.25,1,TRUE,29.85,1,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,1,1,0,0,0,1,59.8,0,TRUE,108.65,0,0,0,0,1,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,1,1,84.6,1,FALSE,15.4,0,0,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,0,0,0,1,1,93.4,1,FALSE,18.4,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,0,0,0,1,1,1,94.2,1,TRUE,229.9,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,25.05,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,0,1,1,0,1,0,99.65,0,FALSE,46.3,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,1,0,0,0,0,0,1,50.65,0,TRUE,30.3,0,0,0,0,1,1,0,0
1,0,0,0,1,0,0,0,1,1,1,0,0,1,60.9,0,FALSE,18.6,0,1,0,0,0,0,0,1
1,0,1,1,1,1,0,0,0,1,1,0,0,1,59.65,0,TRUE,-27.65,0,0,1,0,0,1,0,0
1,0,1,0,0,0,0,1,1,1,1,1,1,1,64.7,0,FALSE,87.65,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.1,1,TRUE,-15.05,0,0,0,0,0,0,1,0
1,0,0,1,1,0,0,0,0,1,0,0,0,0,48.95,1,FALSE,0,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,0,1,0,0,54.85,0,FALSE,26,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,45.3,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1,0,0,0,1,1,91.35,0,TRUE,9.65,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,1,1,85.85,1,TRUE,-4.4,1,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,34,0,TRUE,43.35,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,1,1,1,0,0,0,45.9,0,TRUE,4.95,0,0,1,1,0,0,0,0
1,0,0,1,1,1,1,0,0,0,0,1,1,0,95.2,1,TRUE,-21.6,0,1,0,0,0,0,0,1
1,0,0,1,1,1,1,0,0,0,1,1,1,1,100.6,1,TRUE,140.25,0,0,0,1,0,1,0,0
1,0,1,1,1,0,0,0,1,1,0,0,0,1,55.3,1,TRUE,-7.55,1,0,0,0,0,0,0,0
1,1,0,0,1,1,1,0,0,0,0,0,0,1,74.85,1,TRUE,6.7,1,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1,0,0,1,0,0,0,36.1,0,FALSE,24.6,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,1,0,1,0,1,1,65.8,0,TRUE,34.65,0,0,0,0,0,1,0,0
1,1,1,0,1,1,1,0,1,0,1,1,1,1,105.8,0,TRUE,35.6,0,0,0,0,0,0,0,1
0,1,0,0,1,0,1,1,1,0,1,0,1,1,96.75,0,TRUE,78.8,0,0,0,1,0,0,0,0
1,0,0,0,1,0,1,0,1,1,0,1,1,1,102.35,1,TRUE,43.85,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,TRUE,0,1,0,0,0,0,0,0,0
1,0,1,0,1,1,1,1,1,1,1,1,1,0,115.65,1,FALSE,-126.65,0,0,0,1,0,0,1,0
1,0,0,0,1,0,1,0,0,1,1,0,0,1,79.85,1,TRUE,-7.25,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,1,0,1,1,1,1,73.05,0,TRUE,60.2,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,1,0,0,0,1,0,64.35,0,TRUE,-134.85,0,0,0,1,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,1,76,1,TRUE,-9.15,0,0,1,0,0,0,0,0
0,0,1,1,1,0,0,1,0,1,0,0,0,0,54.75,0,TRUE,30.85,0,0,0,1,0,0,1,0
0,1,0,0,1,1,1,0,1,1,0,1,1,1,104.75,1,TRUE,-76.05,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,1,0,0,1,1,1,74.65,1,FALSE,31.7,0,1,0,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,0,1,51.15,0,TRUE,48.1,0,0,1,0,0,0,0,1
1,1,1,0,0,0,0,1,1,1,0,0,0,1,41.95,0,TRUE,113.15,0,0,0,0,1,0,0,1
1,0,1,1,1,0,0,0,0,1,1,0,0,0,54.35,0,FALSE,-37.85,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,56.25,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,0,1,1,1,0,0,1,1,1,1,1,106.1,1,FALSE,21.85,0,0,1,0,0,0,0,1
0,0,1,0,1,0,1,0,1,0,0,1,1,1,96,0,TRUE,61.75,0,0,0,1,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,1,1,79.75,1,TRUE,-0.1,1,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,1,1,1,1,1,1,61.45,0,TRUE,2.7,0,0,0,0,1,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,68.65,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,1,0,0,1,1,1,100,0,TRUE,20.6,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,0,0,1,1,1,1,1,98.7,0,FALSE,142.3,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,73.8,0,TRUE,40.1,0,1,0,0,0,0,0,1
0,1,1,0,1,1,1,0,1,0,0,1,1,1,100.2,1,TRUE,-33,0,0,1,0,0,0,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,1,74.9,1,TRUE,-16.25,0,0,1,0,0,1,0,0
1,0,1,0,1,1,1,1,1,0,0,1,1,1,106.2,0,TRUE,-103,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,116.55,0,TRUE,-6.2,0,0,0,0,1,0,1,0
1,0,0,0,1,1,1,1,0,0,0,1,1,1,99.7,0,FALSE,71.25,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,29.15,0,FALSE,-6.55,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,55,0,FALSE,15.15,0,0,0,1,0,0,0,0
1,0,1,0,1,1,0,1,1,1,1,1,1,1,90.8,0,TRUE,128.45,0,0,0,0,1,0,1,0
0,0,1,1,0,0,0,0,1,1,1,0,1,0,51,0,FALSE,-30.5,0,0,0,1,0,1,0,0
0,1,0,0,1,1,1,0,0,1,0,1,0,1,90.1,0,FALSE,5.9,0,1,0,0,0,0,0,1
0,0,0,0,1,1,0,1,0,0,1,0,0,1,59.05,0,TRUE,-45.6,0,0,1,0,0,0,0,0
1,0,1,0,1,1,0,0,1,1,1,1,0,0,72.95,0,FALSE,159.05,0,0,0,0,1,1,0,0
0,0,0,1,1,1,0,1,0,1,1,0,1,0,73.55,0,TRUE,-42.2,0,1,0,1,0,0,1,0
1,0,0,0,1,1,0,1,0,1,1,1,1,0,84.3,0,TRUE,-72.5,0,0,0,0,1,0,1,0
0,0,1,1,1,0,0,0,1,1,0,1,1,0,78,0,TRUE,2.2,0,0,0,1,0,0,1,0
0,1,0,0,1,1,0,0,1,0,1,1,0,0,72.1,0,FALSE,-7.35,0,0,0,1,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,1,1,1,106.75,0,FALSE,-296,0,0,0,0,1,0,1,0
1,1,0,0,1,1,1,1,1,0,0,1,1,1,103.5,0,TRUE,-75.35,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,1,70.85,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,1,69.8,1,TRUE,-4.9,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,1,1,0,0,59.45,0,TRUE,-38.7,0,0,0,1,0,0,1,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1,54.55,1,FALSE,-21.95,0,0,0,0,0,1,0,0
